age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
35, Private, HS-grad,9, Separated, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
35, Private, HS-grad,9, Separated, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad,9, Separated, Farming-fishing, Not-in-family, White, Male,0,0,55, United-States, <=50K
38, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Private, HS-grad,9, Separated, Transport-moving, Other-relative, White, Male,0,0,60, Mexico, <=50K
37, Private, HS-grad,9, Separated, Craft-repair, Unmarried, White, Male,0,0,70, Philippines, <=50K
35, Self-emp-not-inc, HS-grad,9, Separated, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50K
47, Private, HS-grad,9, Separated, Prof-specialty, Other-relative, Black, Female,14084,0,38, United-States, >50K
24, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,50, Portugal, >50K
20, Private, HS-grad,9, Separated, Sales, Own-child, White, Female,0,0,26, United-States, <=50K
36, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,17, United-States, <=50K
26, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,37, United-States, <=50K
39, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,47, United-States, <=50K
53, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,33, United-States, <=50K
47, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,52, United-States, <=50K
40, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
36, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
46, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
45, Private, HS-grad,9, Separated, Tech-support, Not-in-family, White, Female,0,0,26, United-States, <=50K
33, Local-gov, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,80, United-States, <=50K
40, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,47, United-States, <=50K
36, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,28, United-States, <=50K
30, Local-gov, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,26, United-States, <=50K
44, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,39, United-States, <=50K
43, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,26, United-States, <=50K
42, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,22, United-States, <=50K
51, Private, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,37, United-States, <=50K
25, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,37, United-States, <=50K
30, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,29, United-States, <=50K
47, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,37, United-States, <=50K
30, Private, HS-grad,9, Separated, Farming-fishing, Unmarried, White, Female,0,0,14, United-States, <=50K
38, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,10, United-States, <=50K
31, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,12, United-States, <=50K
45, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,15, United-States, <=50K
36, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
55, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
26, Self-emp-inc, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,20, Honduras, <=50K
34, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,20, United-States, <=50K
31, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,20, ?, <=50K
34, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
39, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
63, Private, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
54, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
25, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
51, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
52, Private, HS-grad,9, Separated, Other-service, Other-relative, White, Female,0,0,20, United-States, <=50K
39, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,24, United-States, <=50K
40, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,25, United-States, <=50K
29, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
55, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
24, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
37, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
42, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
28, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
60, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
40, Private, HS-grad,9, Separated, Other-service, Other-relative, White, Female,0,0,25, United-States, <=50K
48, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Other-relative, White, Female,0,0,25, United-States, <=50K
28, Local-gov, HS-grad,9, Separated, Transport-moving, Own-child, White, Female,0,0,25, United-States, <=50K
42, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
43, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private, HS-grad,9, Separated, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
19, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad,9, Separated, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
29, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
36, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
30, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
32, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
34, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
38, Private, HS-grad,9, Separated, Priv-house-serv, Unmarried, Black, Female,0,0,30, United-States, <=50K
38, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,0,0,30, United-States, <=50K
60, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,32, United-States, <=50K
35, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
43, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,32, United-States, <=50K
36, State-gov, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
38, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,32, United-States, <=50K
54, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
57, Private, HS-grad,9, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
42, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, Scotland, <=50K
54, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,3887,0,35, United-States, <=50K
34, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,7443,0,35, United-States, <=50K
39, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,625,35, United-States, <=50K
57, Federal-gov, HS-grad,9, Separated, Adm-clerical, Other-relative, Black, Female,0,0,35, United-States, <=50K
38, Private, HS-grad,9, Separated, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
21, Private, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
50, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
36, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
57, State-gov, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Private, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,35, United-States, <=50K
34, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,35, ?, <=50K
52, State-gov, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Private, HS-grad,9, Separated, Other-service, Other-relative, Black, Female,0,0,35, United-States, <=50K
30, Private, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,36, United-States, <=50K
35, Private, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Female,0,0,36, United-States, <=50K
36, Private, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,36, United-States, <=50K
54, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, Puerto-Rico, <=50K
53, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,1876,38, United-States, <=50K
35, Local-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
45, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
46, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
36, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
37, Private, HS-grad,9, Separated, Prof-specialty, Unmarried, White, Female,0,0,38, United-States, <=50K
54, State-gov, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,38, United-States, <=50K
42, Private, HS-grad,9, Separated, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
45, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad,9, Separated, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad,9, Separated, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
29, Private, HS-grad,9, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad,9, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
45, State-gov, HS-grad,9, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Local-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, ?, <=50K
22, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, State-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,914,0,40, United-States, <=50K
47, Federal-gov, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, State-gov, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
55, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Local-gov, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,5721,0,40, United-States, <=50K
48, Private, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,2001,40, United-States, <=50K
52, Private, HS-grad,9, Separated, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad,9, Separated, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad,9, Separated, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad,9, Separated, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
45, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad,9, Separated, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
46, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, ?, <=50K
26, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Female,0,1594,40, United-States, <=50K
59, Private, HS-grad,9, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
56, Private, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad,9, Separated, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad,9, Separated, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, China, <=50K
37, State-gov, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
33, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Local-gov, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
50, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Local-gov, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
59, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,4101,0,40, United-States, <=50K
40, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
42, Federal-gov, HS-grad,9, Separated, Other-service, Other-relative, Black, Female,0,0,40, United-States, <=50K
49, Private, HS-grad,9, Separated, Prof-specialty, Unmarried, White, Female,0,625,40, Puerto-Rico, <=50K
37, Private, HS-grad,9, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, HS-grad,9, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, HS-grad,9, Separated, Prof-specialty, Other-relative, Other, Female,0,0,40, Puerto-Rico, <=50K
35, Private, HS-grad,9, Separated, Prof-specialty, Other-relative, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad,9, Separated, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
27, Federal-gov, HS-grad,9, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, Canada, <=50K
41, Federal-gov, HS-grad,9, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad,9, Separated, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
59, Local-gov, HS-grad,9, Separated, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Local-gov, HS-grad,9, Separated, Protective-serv, Other-relative, White, Female,0,0,40, United-States, <=50K
59, Local-gov, HS-grad,9, Separated, Protective-serv, Other-relative, Black, Female,0,2339,40, United-States, <=50K
40, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
69, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,2387,0,40, United-States, <=50K
27, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,40, Japan, <=50K
31, Federal-gov, HS-grad,9, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad,9, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad,9, Separated, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad,9, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad,9, Separated, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad,9, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad,9, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,2238,40, United-States, <=50K
49, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Other, Female,0,0,40, United-States, <=50K
43, Private, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad,9, Separated, Machine-op-inspct, Other-relative, Black, Female,0,0,40, United-States, <=50K
67, Private, HS-grad,9, Separated, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,42, United-States, <=50K
43, Private, HS-grad,9, Separated, Transport-moving, Unmarried, White, Female,0,0,44, United-States, <=50K
41, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,44, Cuba, <=50K
42, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
32, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
40, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
46, Private, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,45, Jamaica, <=50K
43, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,45, United-States, <=50K
24, Private, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,48, United-States, <=50K
33, Private, HS-grad,9, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,48, China, <=50K
43, Private, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
35, Private, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,0,0,48, United-States, <=50K
23, Private, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,48, United-States, <=50K
27, Private, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
24, Self-emp-not-inc, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
28, Private, HS-grad,9, Separated, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
52, Private, HS-grad,9, Separated, Priv-house-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
46, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,50, Peru, <=50K
24, Private, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,55, United-States, <=50K
55, Self-emp-not-inc, HS-grad,9, Separated, Farming-fishing, Unmarried, White, Female,0,0,55, United-States, <=50K
42, Local-gov, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,60, ?, <=50K
50, Private, HS-grad,9, Separated, Prof-specialty, Unmarried, Other, Female,0,0,60, Puerto-Rico, <=50K
49, Private, HS-grad,9, Separated, Prof-specialty, Unmarried, White, Female,0,653,60, United-States, <=50K
32, Private, HS-grad,9, Separated, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,60, South, <=50K
57, Private, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,10520,0,32, United-States, >50K
47, Private, Masters,14, Separated, Tech-support, Not-in-family, White, Male,27828,0,40, United-States, >50K
35, Private, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Local-gov, Masters,14, Separated, Exec-managerial, Unmarried, Black, Male,0,0,45, United-States, >50K
37, Private, Masters,14, Separated, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
47, Private, Masters,14, Separated, Exec-managerial, Not-in-family, White, Male,99999,0,50, United-States, >50K
32, Private, Masters,14, Separated, Exec-managerial, Not-in-family, White, Male,0,2824,55, United-States, >50K
37, Private, Masters,14, Separated, Exec-managerial, Not-in-family, White, Male,27828,0,60, Iran, >50K
49, Self-emp-inc, Masters,14, Separated, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, >50K
47, State-gov, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, <=50K
48, State-gov, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
34, Self-emp-inc, Masters,14, Separated, Prof-specialty, Not-in-family, White, Female,4787,0,40, United-States, >50K
63, Private, Masters,14, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
43, Local-gov, Masters,14, Separated, Prof-specialty, Unmarried, Black, Female,0,0,37, United-States, <=50K
40, Self-emp-not-inc, Masters,14, Separated, Exec-managerial, Unmarried, White, Female,0,0,20, United-States, <=50K
